algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:4, ef:120, rescore:False)",10,0.27186,0.28285,0.47773000000000004,nan,324.7125433913493,3.1290054321289062,4.0755510330200195,4.683282375335693,5.719054937362693,0.0,353.2636966705322,10.0,0.01013946533203125,3.122597367546405e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:12, ef:80, rescore:True)",10,0.55089,0.5770500000000001,0.9364000000000001,nan,354.98643578681686,2.7964115142822266,3.329885005950926,4.107248783111573,4.707610130310066,0.0,483.0346965789795,10.0,0.004245758056640625,1.196033884289136e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:2, ef:None, rescore:True)",10,0.08068,0.08753999999999999,0.21342,nan,1348.817953195872,0.7350444793701172,0.8292198181152344,0.8990764617919922,1.5270850658416777,0.0,147.57424664497375,10.0,0.004215240478515625,3.1251366935975965e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:36, ef:80, rescore:False)",10,0.92681,0.95387,0.9934900000000001,nan,244.2311317189824,4.195570945739746,5.439293384552002,6.214895248413087,6.99449110031128,0.0,713.183833360672,10.0,0.004222869873046875,1.729046515620212e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:36, ef:120, rescore:True)",10,0.9440200000000001,0.9686400000000001,0.99361,nan,172.81139630721066,6.0302019119262695,7.65019655227661,8.467276096343996,9.333870887756353,0.0,713.183833360672,10.0,0.004222869873046875,2.443629276358479e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:8, ef:None, rescore:True)",10,0.542,0.56166,0.84232,nan,348.3844381688108,2.938508987426758,3.2153367996215816,3.4756016731262247,3.989697694778443,0.0,433.4619517326355,10.0,0.00589752197265625,1.6928201511109365e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:2, ef:400, rescore:True)",10,0.19548000000000001,0.20949,0.41654,nan,547.718021351306,1.748800277709961,2.650749683380127,3.7625265121460023,5.6731772422790545,0.0,263.9607467651367,10.0,0.00539398193359375,9.848100159797468e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:8, ef:40, rescore:False)",10,0.7702,0.79984,0.96578,nan,242.39078279515184,4.167437553405762,5.008018016815185,5.530366897583008,6.003626585006716,0.0,879.2565274238586,10.0,0.0041656494140625,1.718567581665411e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:16, ef:None, rescore:False)",10,0.42888000000000004,0.43986000000000003,0.6508700000000001,nan,221.20668254186876,4.549264907836914,4.900717735290527,5.384936332702637,5.575657844543457,0.0,383.0186972618103,10.0,0.005863189697265625,2.6505481795993544e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:12, ef:None, rescore:True)",10,0.89491,0.92501,0.99145,nan,312.91101097756103,3.196597099304199,3.6950230598449707,4.02815103530884,4.892843484878544,0.0,247.12308144569397,10.0,0.012645721435546875,4.041315579161164e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:1, ef:None, rescore:True)",10,0.00275,0.0030800000000000003,0.01514,nan,2099.0253801517856,0.4706382751464844,0.5316853523254392,0.5807900428771973,1.167791366577152,0.0,80.43838310241699,9.9963,0.004329681396484375,2.0627103594961226e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:48, ef:120, rescore:True)",10,0.96685,0.98407,0.9936999999999999,nan,304.17425702537037,3.4047365188598633,4.211688041687012,5.149712562561038,6.196742534637452,0.0,871.2043216228485,10.0,0.00394439697265625,1.2967556857802264e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:2, ef:80, rescore:False)",10,0.24546,0.27082,0.6468499999999999,nan,389.46221710322766,2.535104751586914,3.229880332946777,3.7727499008178715,4.239578008651737,0.0,171.11930584907532,10.0,0.006122589111328125,1.5720624087407487e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:2, ef:40, rescore:False)",10,0.19959,0.22168000000000002,0.60949,nan,333.4013865885189,2.9289722442626953,3.6633253097534175,4.099407196044923,4.837555408477792,0.0,218.39920091629028,10.0,0.00533294677734375,1.5995574679254787e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:2, ef:200, rescore:False)",10,0.33344,0.36579,0.72791,nan,396.8614114209401,2.422809600830078,3.273522853851318,4.160647392272949,5.393508911132813,0.0,171.11930584907532,10.0,0.006122589111328125,1.542752440809636e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:16, ef:40, rescore:False)",10,0.8571300000000001,0.88476,0.9895200000000001,nan,514.7115092785426,1.9221305847167969,2.4669289588928223,2.9399609565734868,3.513834714889531,0.0,899.0042531490326,10.0,0.006053924560546875,1.1761781991299358e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:1, ef:None, rescore:True)",10,0.00219,0.00239,0.01588,nan,1928.9540542557882,0.49686431884765625,0.6709098815917969,0.7841587066650391,1.292955875396731,0.0,87.92362785339355,9.986,0.00439453125,2.2781938430853185e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:24, ef:40, rescore:True)",10,0.90094,0.9289799999999999,0.99311,nan,247.73713198699795,4.006028175354004,4.756498336791991,5.207781791687012,5.663646936416629,0.0,1175.420621395111,10.0,0.00611114501953125,2.4667860528279557e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:16, ef:200, rescore:False)",10,0.44519000000000003,0.4568,0.66498,nan,406.6979637854828,2.4962425231933594,3.290748596191405,4.536869525909425,5.805263519287111,0.0,625.6792492866516,10.0,0.00386810302734375,9.510996788230843e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:1, ef:400, rescore:True)",10,0.053500000000000006,0.061380000000000004,0.38151999999999997,nan,361.8946012897355,2.6586055755615234,3.645682334899902,4.406516551971436,6.252784967422489,0.0,110.67418909072876,10.0,0.006160736083984375,1.702356449095532e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:12, ef:None, rescore:False)",10,0.42573,0.43662,0.64837,nan,261.05639825480824,3.852367401123047,4.151821136474609,4.628446102142334,5.000363588333132,0.0,271.1953001022339,10.0,0.004077911376953125,1.5620806094830188e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:1, ef:None, rescore:False)",10,0.0010999999999999998,0.00126,0.007299999999999999,nan,2501.5339721146293,0.3960132598876953,0.4146099090576172,0.436546802520752,0.889785766601564,0.0,104.07441782951355,10.0,0.003978729248046875,1.5905157764791512e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:24, ef:None, rescore:False)",10,0.97026,0.98551,0.99375,nan,131.19133245594776,8.07499885559082,9.008896350860596,9.505436420440677,10.066044569015505,0.0,1548.8311188220978,10.0,0.00395965576171875,3.018229701301607e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:24, ef:None, rescore:True)",10,0.56276,0.5826399999999999,0.85968,nan,338.74821689531024,3.0077695846557617,3.324055671691894,3.6389851570129395,4.059319496154786,0.0,509.2373516559601,10.0,0.00588226318359375,1.736470596806612e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:1, ef:120, rescore:False)",10,0.0021000000000000003,0.00228,0.015110000000000002,nan,1968.105211013777,0.47791004180908203,0.6241798400878906,1.2650537490844727,2.209922790527348,0.0,87.92362785339355,9.986,0.00439453125,2.2328741499222816e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:16, ef:40, rescore:False)",10,0.3911,0.40144,0.6078,nan,324.23371979232735,3.0460357666015625,3.6478877067565905,3.9425158500671387,4.95791792869568,0.0,383.0186972618103,10.0,0.005863189697265625,1.808322003344074e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:12, ef:120, rescore:False)",10,0.9000600000000001,0.93639,0.99222,nan,297.39852232576726,3.2837390899658203,4.099929332733153,4.622256755828857,5.333670377731325,0.0,536.0520691871643,10.0,0.005126953125,1.7239336244529113e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:8, ef:40, rescore:False)",10,0.72402,0.75964,0.95497,nan,359.0967366542625,2.7648210525512695,3.227269649505615,3.528597354888916,4.026653051376343,0.0,203.60163617134094,10.0,0.00342559814453125,9.539485589448305e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:1, ef:40, rescore:True)",10,0.00189,0.00205,0.012570000000000001,nan,1978.3350748243693,0.4819631576538086,0.6170272827148438,0.9014439582824756,1.6486732959747332,0.0,87.92362785339355,9.986,0.00439453125,2.221328078303486e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:24, ef:40, rescore:False)",10,0.43057,0.44177,0.64654,nan,662.6633473546885,1.4836788177490234,2.295756340026855,2.7921676635742196,3.4761655330658003,0.0,1012.3026509284973,10.0,0.003154754638671875,4.760719981368311e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:1, ef:120, rescore:True)",10,0.00214,0.00238,0.015349999999999999,nan,1997.8806090398166,0.48470497131347656,0.6029725074768064,1.2552762031555176,1.6930327415466355,0.0,97.62604284286499,9.9938,0.00431060791015625,2.1575903438133533e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:1, ef:200, rescore:False)",10,0.00428,0.0049,0.025419999999999998,nan,1430.0321396373927,0.6463527679443359,1.0483264923095703,1.8030905723571815,2.6889107227325493,0.0,111.0684449672699,9.9995,0.0060272216796875,4.2147456078964755e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:48, ef:80, rescore:True)",10,0.5846,0.60988,0.9526199999999999,nan,273.6982521117595,3.6623477935791016,4.366648197174072,4.817962646484375,5.3384344577789316,0.0,1096.3643064498901,10.0,0.005977630615234375,2.1840222102673578e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:16, ef:40, rescore:True)",10,0.5483100000000001,0.57578,0.9364100000000001,nan,327.2014678532646,3.061056137084961,3.388941287994384,3.898146152496338,4.663471460342408,0.0,383.0186972618103,10.0,0.005863189697265625,1.79192035284359e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:12, ef:120, rescore:False)",10,0.41456,0.42546999999999996,0.63658,nan,1025.3303260460789,0.9565353393554688,1.0907769203186033,1.8119454383850193,3.488823413848886,0.0,164.04092741012573,10.0,0.005146026611328125,5.0188963308755775e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:4, ef:200, rescore:False)",10,0.68658,0.72443,0.9319000000000001,nan,861.5745236294234,1.1186599731445312,1.3918995857238767,2.8219342231750493,3.9172182083129883,0.0,166.9312014579773,10.0,0.00585174560546875,6.791920425894204e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:1, ef:None, rescore:False)",10,0.06391,0.07382,0.4147,nan,244.64497747688247,4.075288772583008,4.428446292877196,4.942660331726074,5.144361019134522,0.0,97.3912193775177,10.0,0.006298065185546875,2.5743692964806546e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:2, ef:None, rescore:False)",10,0.06933,0.07467,0.17481,nan,1073.4907817397454,0.8844137191772461,1.2471675872802734,1.4622426033020024,2.2001709938049405,0.0,147.57424664497375,10.0,0.004215240478515625,3.926666674942681e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:24, ef:40, rescore:True)",10,0.53669,0.55587,0.81983,nan,644.959761825658,1.5441179275512695,2.3238658905029297,2.7768635749816895,3.3881733417511,0.0,1012.3026509284973,10.0,0.003154754638671875,4.891397611754656e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:4, ef:40, rescore:False)",10,0.45660999999999996,0.48461,0.77385,nan,1775.8506307094128,0.5528926849365234,0.6222724914550781,0.6923890113830571,1.9211921691894562,0.0,166.9312014579773,10.0,0.00585174560546875,3.295178943699284e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:48, ef:40, rescore:True)",10,0.92018,0.9473800000000001,0.9935,nan,571.1437711284219,1.7626285552978516,2.2776246070861816,2.7561688423156747,3.0410504341125533,0.0,871.2043216228485,10.0,0.00394439697265625,6.906136724319367e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:36, ef:80, rescore:True)",10,0.58829,0.61488,0.96018,nan,260.96564388677007,3.814697265625,4.534506797790527,4.913806915283203,5.266920089721683,0.0,1111.9830067157745,10.0,0.00417327880859375,1.5991679005855983e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:12, ef:40, rescore:True)",10,0.8387499999999999,0.86948,0.98515,nan,313.7134056537171,3.2508373260498047,3.674840927124022,4.229552745819092,4.7180931568145805,0.0,536.0520691871643,10.0,0.005126953125,1.634279260179028e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:1, ef:80, rescore:True)",10,0.00324,0.0037400000000000003,0.02064,nan,2002.2269221763497,0.48542022705078125,0.5762577056884766,1.1699199676513672,1.705891847610475,0.0,113.23319411277771,9.9991,0.003299713134765625,1.6480215595038318e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:36, ef:80, rescore:True)",10,0.59395,0.62142,0.9616300000000001,nan,284.61531477427644,3.4759044647216797,4.08555269241333,4.938409328460694,5.446214675903324,0.0,1475.4747569561005,10.0,0.00423431396484375,1.4877322986649233e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:2, ef:200, rescore:False)",10,0.1254,0.13376,0.26844999999999997,nan,1467.050865759605,0.6613731384277344,0.7524609565734861,1.5025782585144056,3.4365708827972425,0.0,263.9607467651367,10.0,0.00539398193359375,3.676751815146417e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:4, ef:400, rescore:False)",10,0.28796,0.29825,0.50102,nan,456.7582410001326,2.1059513092041016,3.0221104621887185,4.347693920135501,7.168070793151859,0.0,159.77638936042786,10.0,0.003871917724609375,8.476952087676183e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:2, ef:None, rescore:True)",10,0.37605,0.41156,0.7623,nan,243.71582683828922,3.7071704864501953,5.429995059967041,5.71732521057129,6.1779122352600115,0.0,218.39920091629028,10.0,0.00533294677734375,2.188182378849888e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:1, ef:40, rescore:False)",10,0.00213,0.00228,0.01345,nan,2179.887448209337,0.4482269287109375,0.4985332489013672,0.9704780578613306,1.2700560092926025,0.0,111.33119702339172,9.9971,0.003993988037109375,1.83219919927069e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:1, ef:200, rescore:True)",10,0.00278,0.00311,0.01551,nan,2154.9772590336916,0.44727325439453125,0.5042552947998047,1.1634969711303713,2.3995025157928587,0.0,80.43838310241699,9.9963,0.004329681396484375,2.009154100505839e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:8, ef:200, rescore:True)",10,0.48938,0.50898,0.7884800000000001,nan,546.9349633752262,1.791238784790039,2.546703815460203,3.092770576477051,3.927736759185797,0.0,198.464426279068,10.0,0.004306793212890625,7.874415609330753e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:16, ef:40, rescore:True)",10,0.85483,0.88321,0.98849,nan,1193.9635030046759,0.8211135864257812,0.9763240814208984,1.5102028846740736,2.034907341003419,0.0,359.3606712818146,10.0,0.00395965576171875,3.3163959800731387e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:2, ef:None, rescore:False)",10,0.35953,0.39421,0.74922,nan,285.3363663420202,3.468036651611328,5.138635635375977,5.557069778442383,6.103531122207645,0.0,171.11930584907532,10.0,0.006122589111328125,2.1457444032876082e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:2, ef:200, rescore:False)",10,0.28327,0.31597,0.69145,nan,335.95045184503726,2.8737783432006836,3.9113640785217267,4.700925350189209,5.329171895980843,0.0,144.2088713645935,10.0,0.0090484619140625,2.6933917976202795e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:48, ef:40, rescore:False)",10,0.90938,0.94527,0.99332,nan,580.570837499107,1.7213821411132812,2.267885208129882,2.840290069580078,3.3414745330810627,0.0,871.2043216228485,10.0,0.00394439697265625,6.793997765453241e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:8, ef:40, rescore:False)",10,0.73278,0.76635,0.9534,nan,1237.5678296757997,0.7648468017578125,1.0791063308715816,1.5303230285644565,2.0942885875701944,0.0,317.6856186389923,10.0,0.004154205322265625,3.356749604063225e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:12, ef:80, rescore:False)",10,0.8658699999999999,0.8966200000000001,0.9886799999999999,nan,260.04006620708134,3.8099288940429688,4.593145847320557,5.305585861206056,6.8111445903778085,0.0,406.6852927207947,10.0,0.003383636474609375,1.3011981284125796e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:1, ef:200, rescore:False)",10,0.00356,0.00412,0.02447,nan,1804.9139588787434,0.5190372467041016,0.7202863693237301,1.3392114639282229,2.666260004043584,0.0,113.23319411277771,9.9991,0.003299713134765625,1.8281830657542742e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:48, ef:40, rescore:True)",10,0.57545,0.6005,0.94769,nan,332.25607202878274,2.9878616333007812,3.59206199645996,4.069809913635254,4.624131441116334,0.0,1096.3643064498901,10.0,0.005977630615234375,1.799103498315162e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:1, ef:200, rescore:False)",10,0.00219,0.00245,0.01591,nan,1909.4772176590259,0.48613548278808594,0.680494308471679,1.3849806785583498,2.4583873748779403,0.0,97.62604284286499,9.9938,0.00431060791015625,2.2574806707780226e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:4, ef:40, rescore:False)",10,0.15759,0.16567,0.31110000000000004,nan,1718.0993398249623,0.5664825439453125,0.6475567817687986,0.9974193572998123,2.08905744552613,0.0,159.77638936042786,10.0,0.003871917724609375,2.2536052688337806e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:12, ef:40, rescore:False)",10,0.82987,0.86744,0.98498,nan,312.1639261915771,3.1671524047851562,3.7643909454345703,4.131090641021729,5.185136318206789,0.0,536.0520691871643,10.0,0.005126953125,1.6423912870232014e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:1, ef:400, rescore:False)",10,0.00432,0.00495,0.02569,nan,1023.6716053492604,0.9554624557495117,1.5130519866943353,2.5716710090637225,3.3698365688324032,0.0,111.0684449672699,9.9995,0.0060272216796875,5.88784689171007e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:36, ef:80, rescore:False)",10,0.44537000000000004,0.45644,0.66479,nan,404.33469360149036,2.481818199157715,3.149771690368652,3.546969890594483,4.186424493789679,0.0,554.4693064689636,10.0,0.006168365478515625,1.5255592894027357e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:2, ef:80, rescore:True)",10,0.25655,0.28334000000000004,0.66661,nan,314.54594721248645,3.0961036682128906,3.9096236228942867,4.272713661193848,4.645114421844483,0.0,218.39920091629028,10.0,0.00533294677734375,1.6954428517055933e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:12, ef:40, rescore:True)",10,0.82201,0.8498699999999999,0.98247,nan,1003.7361693852647,0.9610652923583984,1.3048648834228516,1.7793679237365734,2.2671630382537926,0.0,308.7246963977814,10.0,0.00690460205078125,6.878901310301445e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:48, ef:80, rescore:False)",10,0.93346,0.95978,0.99359,nan,221.4327677346912,4.6634674072265625,6.036841869354247,6.806621551513672,7.662079572677617,0.0,751.5167920589447,10.0,0.0039520263671875,1.7847522783631577e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:16, ef:None, rescore:False)",10,0.98146,0.98993,0.99375,nan,80.72917062640468,12.779593467712402,13.861989974975584,14.447956085205078,15.605470180511478,0.0,1487.8887341022491,10.0,0.006130218505859375,7.593560615441675e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:12, ef:40, rescore:True)",10,0.51277,0.53766,0.9062300000000001,nan,391.9155348496375,2.5343894958496094,2.8553128242492676,3.4387254714965825,3.8333141803741495,0.0,483.0346965789795,10.0,0.004245758056640625,1.0833349737640674e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:24, ef:None, rescore:True)",10,0.9739699999999999,0.98733,0.9937699999999999,nan,163.75067464663132,6.211519241333008,6.9408416748046875,7.27801561355591,8.068768501281781,0.0,763.0017075538635,10.0,0.003391265869140625,2.0709935250397395e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:36, ef:80, rescore:False)",10,0.92072,0.95684,0.99323,nan,260.79926682042054,3.878951072692871,4.747188091278075,5.17828941345215,5.687720537185671,0.0,401.84355902671814,10.0,0.004184722900390625,1.604576175159309e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:16, ef:80, rescore:False)",10,0.41319,0.42384000000000005,0.63405,nan,296.30040303965507,3.3119916915893555,4.018878936767576,4.4527578353881845,6.20772767066956,0.0,383.0186972618103,10.0,0.005863189697265625,1.9787990961594916e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:16, ef:200, rescore:True)",10,0.5479499999999999,0.56826,0.8471299999999999,nan,324.9091191878115,3.024458885192871,4.107725620269775,4.9224162101745605,5.689554452896153,0.0,318.0549123287201,10.0,0.00778961181640625,2.3974740493213176e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:12, ef:120, rescore:True)",10,0.5639000000000001,0.5902999999999999,0.9459899999999999,nan,339.116436899727,2.8874874114990234,3.6848664283752424,4.306087493896484,4.7574102878570566,0.0,483.0346965789795,10.0,0.004245758056640625,1.2520059763119206e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:2, ef:40, rescore:True)",10,0.20699,0.23015,0.6068800000000001,nan,372.4235699756121,2.6464462280273438,3.0877828598022456,3.5634303092956547,4.0678980350494385,0.0,378.690238237381,10.0,0.003917694091796875,1.0519457971076918e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:24, ef:40, rescore:False)",10,0.4203,0.43099999999999994,0.63765,nan,795.4700562032638,1.2198686599731445,1.6858577728271484,2.3984932899475098,3.0858678817749055,0.0,462.43853783607483,10.0,0.003936767578125,4.948982739733765e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:8, ef:400, rescore:False)",10,0.90466,0.94153,0.99149,nan,352.6046710629376,2.802729606628418,3.773498535156249,4.847202301025394,6.283769369125368,0.0,317.6856186389923,10.0,0.004154205322265625,1.1781481254183746e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:16, ef:400, rescore:False)",10,0.94611,0.9765499999999999,0.9933400000000001,nan,228.0399238845509,4.59134578704834,6.009113788604736,6.994760036468506,8.194475412368782,0.0,302.966912984848,10.0,0.00605010986328125,2.6530923884820368e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:8, ef:200, rescore:True)",10,0.5188200000000001,0.53865,0.8150700000000001,nan,743.984279194189,1.3275146484375,1.528024673461914,2.864136695861817,4.442219734191895,0.0,433.4619517326355,10.0,0.00589752197265625,7.926944342216302e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:12, ef:200, rescore:False)",10,0.9230499999999999,0.9500500000000001,0.99314,nan,225.48771503317363,4.5185089111328125,5.699205398559569,7.312839031219483,9.975700855255132,0.0,544.5135715007782,10.0,0.003963470458984375,1.7577323263049038e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:2, ef:200, rescore:False)",10,0.08143,0.08752,0.20117,nan,767.5046072556976,1.2489557266235352,1.8601775169372554,2.811431884765625,4.140644073486334,0.0,147.57424664497375,10.0,0.004215240478515625,5.492137035616907e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:16, ef:None, rescore:True)",10,0.53981,0.55984,0.8364100000000001,nan,443.1030239695128,2.303600311279297,2.8367042541503906,3.1664419174194336,3.5288386344909677,0.0,318.0549123287201,10.0,0.00778961181640625,1.7579685524651726e-05,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:16, ef:80, rescore:True)",10,0.9000199999999999,0.9275,0.99253,nan,880.1166554768035,1.1205673217773438,1.3325214385986328,1.9822740554809584,3.619213581085209,0.0,359.3606712818146,10.0,0.00395965576171875,4.499012417363702e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:2, ef:None, rescore:False)",10,0.17082999999999998,0.18108,0.3465,nan,635.4764675832693,1.5735626220703125,1.8534779548645017,2.3298454284667973,2.6996154785156254,0.0,263.9607467651367,10.0,0.00539398193359375,8.488090761420607e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:8, ef:40, rescore:True)",10,0.38403,0.40058999999999995,0.6446500000000001,nan,1204.4099688972328,0.7920265197753906,1.0876655578613281,1.579067707061768,2.0062992572784437,0.0,198.464426279068,10.0,0.004306793212890625,3.5758531763349307e-06,nytimes-256-angular
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:1, ef:40, rescore:False)",10,0.00189,0.00205,0.012570000000000001,nan,2078.5874083504295,0.4608631134033203,0.5567193031311033,1.1444377899169929,1.703752517700198,0.0,87.92362785339355,9.986,0.00439453125,2.1141912206076084e-06,nytimes-256-angular
